c_personid,c_entry_code,c_year
358928,165,1859
358929,165,1664
358930,165,1652
358931,165,1868
358932,165,1670
358933,165,1646
358934,165,1892
358935,165,1883
358936,165,1863
358937,165,1820
359910,165,1771
359911,165,1863
359912,165,1631
359913,165,1661
359914,165,1778
359915,165,1874
359916,165,1649
359917,165,1659
359918,165,1814
359919,165,1876
359920,165,1514
359921,165,1737
359922,165,1676
359923,165,1835
359924,165,1619
359925,165,1889
359926,165,1604
359927,165,1394
359928,165,1799
359929,165,1706
359930,165,1583
359932,165,1739
359933,165,1607
359934,165,1418
359935,165,1808
359936,165,1385
359937,165,1880
359938,165,1421
359939,165,1853
359940,165,1514
359941,165,1761
359942,165,1903
359943,165,1757
359944,165,1739
359945,165,1836
359946,165,1739
359948,165,1833
359949,165,1822
359950,165,1809
359951,165,1634
359952,165,1721
359953,165,1658
359954,165,1904
359955,165,1799
359956,165,1754
359957,165,1822
359958,165,1601
359959,165,1822
359960,165,1852
359961,165,1841
359962,165,1404
359963,165,1697
359964,165,1724
359965,165,1829
359967,165,1616
359968,165,1394
359969,165,1521
359970,165,1616
359971,165,1385
359972,165,1404
359973,165,1604
359974,165,1715
359975,165,1406
359976,165,1883
359977,165,1718
359978,165,1404
359979,165,1745
359980,165,1826
359981,165,1860
359982,165,1643
359983,165,1868
359984,165,1856
359985,165,1883
359986,165,1619
359987,165,1757
359988,165,1904
359990,165,1737
359991,165,1874
359992,165,1863
359993,165,1852
359994,165,1514
359995,165,1721
359996,165,1903
359997,165,1658
359998,165,1880
359999,165,1871
360000,165,1404
360001,165,1860
360002,165,1616
360003,165,1787
360004,165,1894
360005,165,1789
360006,165,1752
360007,165,1845
360008,165,1808
360009,165,1847
360010,165,1412
360011,165,1415
360012,165,1733
360013,165,1688
360014,165,1771
360015,165,1860
360016,165,1871
360018,165,1838
360019,165,1895
360020,165,1856
360021,165,1721
360022,165,1667
360023,165,1616
360024,165,1737
360025,165,1394
360026,165,1898
360027,165,1865
360028,165,1838
360029,165,1685
360030,165,1589
360031,165,1814
360032,165,1415
360033,165,1523
360034,165,1799
360035,165,1841
360036,165,1643
360037,165,1799
360038,165,1898
360039,165,1761
360040,165,1688
360041,165,1880
360042,165,1817
360043,165,1607
360044,165,1739
360045,165,1876
360046,165,1676
360047,165,1436
360048,165,1801
360049,165,1721
360050,165,1406
360051,165,1865
360052,165,1676
360053,165,1775
360054,165,1771
360055,165,1780
360056,165,1895
360057,165,1415
360058,165,1829
360059,165,1421
360060,165,1607
360061,165,1601
360062,165,1889
360063,165,1649
360064,165,1802
360065,165,1404
360066,165,1868
360069,165,1598
360070,165,1652
360071,165,1903
360073,165,1700
360074,165,1676
360075,165,1676
360076,165,1628
360077,165,1628
360078,165,1643
360079,165,1628
360080,165,1406
360082,165,1745
360083,165,1604
360084,165,1652
360085,165,1814
360086,165,1789
360087,165,1673
360088,165,1628
360089,165,1655
360090,165,1781
360091,165,1679
360092,165,1640
358938,165,1838
358939,165,1706
358940,165,1697
358941,165,1802
358942,165,1886
358943,165,1772
358944,165,1385
358945,165,1892
358946,165,1589
358947,165,1844
358948,165,1676
358949,165,1751
358950,165,1826
358951,165,1589
358952,165,1724
358953,165,1604
358954,165,1802
358955,165,1845
358956,165,1742
358957,165,1659
358958,165,1694
358959,165,1730
358960,165,1802
358961,165,1589
358962,165,1649
358963,165,1646
358964,165,1778
358965,165,1880
358966,165,1721
358967,165,1853
358968,165,1388
358969,165,1730
358970,165,1903
358971,165,1904
358972,165,1634
358973,165,1876
358974,165,1721
358975,165,1883
358976,165,1628
358977,165,1655
358978,165,1883
358979,165,1523
358980,165,1526
358981,165,1508
358982,165,1523
358983,165,1421
358984,165,1700
358985,165,1727
358987,165,1709
358988,165,1523
358989,165,1876
358990,165,1628
358991,165,1622
358993,165,1640
358994,165,1876
358995,165,1625
358996,165,1748
358997,165,1411
358999,165,1637
359000,165,1655
359001,165,1647
359002,165,1832
359003,165,1829
359004,165,1406
359005,165,1852
359006,165,1895
359007,165,1876
359008,165,1752
359009,165,1865
359010,165,1628
359011,165,1625
359012,165,1847
359013,165,1745
359014,165,1736
359015,165,1730
359016,165,1845
359017,165,1895
359018,165,1862
359019,165,1835
359021,165,1724
359022,165,1829
359023,165,1613
359024,165,1697
359025,165,1845
359026,165,1659
359027,165,1894
359028,165,1406
359029,165,1643
359030,165,1394
359032,165,1610
359033,165,1598
359034,165,1589
359035,165,1589
359036,165,1631
359037,165,1833
359038,165,1826
359039,165,1811
359040,165,1852
359041,165,1646
359043,165,1484
359044,165,1526
359045,165,1742
359046,165,1679
359047,165,1415
359049,165,1852
359050,165,1724
359051,165,1385
359052,165,1625
359053,165,1801
359054,165,1852
359055,165,1619
359056,165,1404
359057,165,1852
359058,165,1652
359059,165,1647
359061,165,1826
359062,165,1865
359063,165,1847
359065,165,1700
359067,165,1709
359068,165,1706
359070,165,1736
359071,165,1709
359072,165,1727
359073,165,1628
359074,165,1514
359075,165,1589
359077,165,1634
359078,165,1799
359079,165,1801
359080,165,1904
359081,165,1904
359082,165,1703
359083,165,1718
359084,165,1895
359085,165,1835
359086,165,1595
359087,165,1739
359088,165,1895
359089,165,1619
359090,165,1904
359091,165,1404
359092,165,1484
359093,165,1508
359094,165,1613
359095,165,1436
359096,165,1832
359097,165,1688
359098,165,1694
359099,165,1856
359100,165,1840
359101,165,1789
359102,165,1871
359103,165,1652
359104,165,1724
359105,165,1659
359106,165,1601
359107,165,1661
359108,165,1661
359109,165,1607
359110,165,1415
359111,165,1817
359112,165,1737
359113,165,1607
359114,165,1730
359116,165,1607
359117,165,1874
359118,165,1619
359119,165,1646
359120,165,1619
359121,165,1863
359122,165,1754
359124,165,1850
359125,165,1589
359126,165,1892
359127,165,1889
359128,165,1742
359129,165,1844
359130,165,1727
359131,165,1763
359132,165,1847
359134,165,1622
359135,165,1860
359136,165,1748
359137,165,1819
359138,165,1850
359139,165,1737
359140,165,1809
359141,165,1667
359142,165,1826
359143,165,1761
359144,165,1709
359145,165,1809
359146,165,1634
359147,165,1424
359148,165,1385
359149,165,1589
359150,165,1385
359151,165,1784
359152,165,1890
359153,165,1427
359154,165,1727
359156,165,1904
359157,165,1595
359158,165,1709
359159,165,1659
359160,165,1647
359161,165,1649
359162,165,1619
359163,165,1817
359164,165,1871
359165,165,1634
359166,165,1694
359167,165,1643
359168,165,1895
359169,165,1802
359170,165,1890
359171,165,1647
359172,165,1748
359173,165,1613
359174,165,1622
359175,165,1862
359178,165,1898
359179,165,1646
359180,165,1733
359181,165,1883
359182,165,1406
359183,165,1682
359184,165,1397
359185,165,1661
359186,165,1604
359187,165,1418
359188,165,1895
359189,165,1634
359190,165,1772
359192,165,1772
359195,165,1700
359196,165,1715
359197,165,1703
359198,165,1737
359199,165,1904
359200,165,1625
359201,165,1523
359202,165,1508
359203,165,1637
359204,165,1625
359205,165,1685
359206,165,1643
359207,165,1676
359209,165,1589
359210,165,1640
359211,165,1877
359212,165,1658
359213,165,1436
359214,165,1607
359215,165,1709
359216,165,1814
359217,165,1647
359218,165,1889
359220,165,1685
359221,165,1661
359222,165,1712
359223,165,1418
359224,165,1659
359226,165,1659
359227,165,1850
359228,165,1619
359229,165,1640
359230,165,1737
359231,165,1385
359232,165,1898
359233,165,1874
359234,165,1691
359235,165,1904
359236,165,1829
359237,165,1415
359238,165,1421
359239,165,1514
359240,165,1742
359241,165,1526
359242,165,1836
359243,165,1404
359244,165,1730
359245,165,1700
359246,165,1643
359247,165,1817
359248,165,1655
359249,165,1752
359250,165,1721
359251,165,1658
359252,165,1676
359253,165,1493
359254,165,1565
359255,165,1819
359256,165,1649
359257,165,1659
359258,165,1562
359259,165,1829
359260,165,1502
359261,165,1424
359262,165,1424
359264,165,1814
359265,165,1466
359267,165,1523
359268,165,1751
359270,165,1781
359271,165,1850
359273,165,1508
359274,165,1742
359275,165,1795
359276,165,1802
359277,165,1840
359279,165,1766
359280,165,1801
359281,165,1850
359282,165,1894
359283,165,1771
359284,165,1737
359286,165,1526
359287,165,1655
359288,165,1523
359289,165,1712
359290,165,1709
359291,165,1610
359292,165,1754
359293,165,1850
359294,165,1640
359295,165,1514
359296,165,1865
359297,165,1637
359298,165,1845
359299,165,1706
359300,165,1890
359301,165,1643
359302,165,1679
359303,165,1655
359304,165,1836
359305,165,1826
359306,165,1415
359307,165,1523
359308,165,1845
359309,165,1646
359310,165,1871
359311,165,1809
359312,165,1766
359313,165,1634
359314,165,1889
359315,165,1658
359316,165,1598
359317,165,1619
359318,165,1607
359319,165,1604
359320,165,1601
359322,165,1703
359323,165,1904
359325,165,1646
359326,165,1601
359327,165,1712
359328,165,1898
359329,165,1706
359330,165,1727
359331,165,1835
359332,165,1661
359333,165,1801
359334,165,1802
359335,165,1679
359336,165,1836
359337,165,1871
359338,165,1730
359339,165,1772
359340,165,1817
359341,165,1691
359342,165,1661
359343,165,1676
359344,165,1715
359345,165,1715
359346,165,1809
359347,165,1889
359348,165,1823
359349,165,1832
359350,165,1736
359351,165,1514
359352,165,1889
359353,165,1809
359354,165,1829
359355,165,1886
359356,165,1877
359357,165,1796
359358,165,1745
359359,165,1790
359360,165,1871
359361,165,1819
359362,165,1763
359363,165,1833
359365,165,1670
359366,165,1780
359367,165,1832
359368,165,1863
359369,165,1840
359370,165,1890
359371,165,1649
359372,165,1673
359373,165,1523
359375,165,1523
359376,165,1661
359377,165,1832
359378,165,1724
359379,165,1826
359380,165,1890
359381,165,1424
359382,165,1883
359383,165,1499
359384,165,1514
359385,165,1394
359386,165,1404
359387,165,1406
359388,165,1424
359390,165,1832
359391,165,1718
359392,165,1703
359393,165,1388
359394,165,1424
359395,165,1424
359396,165,1706
359397,165,1659
359398,165,1823
359399,165,1771
359400,165,1760
359401,165,1874
359402,165,1835
359403,165,1742
359404,165,1703
359405,165,1742
359406,165,1649
359407,165,1841
359408,165,1643
359409,165,1607
359410,165,1514
359411,165,1799
359412,165,1771
359413,165,1852
359414,165,1889
359415,165,1646
359416,165,1809
359417,165,1817
359418,165,1880
359419,165,1874
359420,165,1736
359421,165,1595
359422,165,1733
359423,165,1766
359424,165,1616
359425,165,1809
359426,165,1754
359427,165,1780
359428,165,1640
359429,165,1733
359430,165,1836
359431,165,1890
359432,165,1721
359433,165,1736
359434,165,1784
359436,165,1592
359437,165,1673
359438,165,1877
359439,165,1760
359440,165,1706
359441,165,1595
359442,165,1499
359443,165,1604
359445,165,1664
359446,165,1706
359447,165,1742
359448,165,1646
359449,165,1712
359450,165,1658
359451,165,1616
359452,165,1817
359453,165,1589
359454,165,1628
359455,165,1727
359456,165,1802
359457,165,1799
359458,165,1604
359459,165,1715
359460,165,1646
359461,165,1652
359462,165,1903
359463,165,1808
359464,165,1892
359465,165,1589
359466,165,1598
359467,165,1840
359468,165,1523
359469,165,1700
359470,165,1697
359471,165,1652
359472,165,1613
359473,165,1736
359474,165,1814
359475,165,1852
359476,165,1840
359477,165,1679
359478,165,1634
359479,165,1799
359480,165,1718
359481,165,1634
359482,165,1385
359483,165,1819
359484,165,1852
359485,165,1811
359486,165,1713
359487,165,1700
359488,165,1709
359490,165,1752
359491,165,1706
359492,165,1808
359493,165,1659
359494,165,1670
359495,165,1886
359496,165,1844
359497,165,1625
359498,165,1847
359499,165,1619
359500,165,1634
359501,165,1646
359502,165,1723
359503,165,1544
359504,165,1655
359505,165,1706
359506,165,1811
359507,165,1890
359508,165,1790
359509,165,1820
359510,165,1763
359511,165,1427
359512,165,1652
359513,165,1655
359514,165,1820
359515,165,1598
359516,165,1904
359517,165,1850
359519,165,1823
359520,165,1820
359521,165,1778
359522,165,1836
359523,165,1799
359524,165,1637
359525,165,1836
359526,165,1733
359527,165,1604
359528,165,1836
359529,165,1436
359530,165,1898
359531,165,1646
359532,165,1771
359533,165,1628
359534,165,1421
359536,165,1890
359537,165,1895
359539,165,1646
359540,165,1862
359541,165,1835
359542,165,1730
359543,165,1436
359544,165,1874
359545,165,1817
359546,165,1649
359547,165,1868
359548,165,1886
359549,165,1822
359550,165,1822
359551,165,1742
359552,165,1805
359554,165,1754
359555,165,1835
359556,165,1724
359557,165,1802
359558,165,1757
359559,165,1817
359560,165,1850
359561,165,1628
359562,165,1823
359563,165,1859
359564,165,1890
359565,165,1604
359566,165,1822
359567,165,1805
359568,165,1844
359569,165,1514
359570,165,1822
359571,165,1769
359572,165,1757
359573,165,1706
359574,165,1712
359575,165,1713
359576,165,1706
359577,165,1649
359578,165,1898
359579,165,1604
359580,165,1883
359581,165,1892
359582,165,1622
359583,165,1799
359584,165,1850
359585,165,1865
359586,165,1894
359587,165,1706
359588,165,1723
359589,165,1754
359590,165,1736
359591,165,1829
359592,165,1751
359593,165,1418
359594,165,1853
359595,165,1823
359596,165,1811
359597,165,1754
359598,165,1514
359599,165,1526
359600,165,1868
359601,165,1595
359602,165,1874
359603,165,1619
359604,165,1780
359605,165,1737
359606,165,1826
359607,165,1826
359608,165,1616
359609,165,1894
359610,165,1643
359611,165,1646
359612,165,1589
359613,165,1802
359614,165,1661
359615,165,1415
359616,165,1619
359617,165,1859
359618,165,1841
359619,165,1464
359620,165,1616
359621,165,1685
359622,165,1853
359623,165,1661
359624,165,1601
359625,165,1761
359626,165,1733
359627,165,1659
359628,165,1889
359629,165,1619
359630,165,1766
359631,165,1647
359632,165,1761
359633,165,1730
359634,165,1745
359635,165,1659
359636,165,1637
359637,165,1658
359638,165,1850
359639,165,1595
359640,165,1664
359641,165,1863
359642,165,1829
359643,165,1607
359644,165,1742
359645,165,1679
359646,165,1895
359648,165,1691
359649,165,1404
359650,165,1847
359651,165,1625
359652,165,1877
359653,165,1850
359654,165,1709
359655,165,1436
359656,165,1451
359657,165,1487
359658,165,1801
359660,165,1745
359661,165,1809
359662,165,1903
359662,165,1904
359663,165,1903
359664,165,1694
359665,165,1706
359666,165,1730
359667,165,1700
359668,165,1730
359669,165,1694
359670,165,1637
359671,165,1670
359672,165,1892
359673,165,1877
359674,165,1733
359675,165,1385
359676,165,1490
359678,165,1713
359679,165,1404
359680,165,1404
359681,165,1598
359682,165,1844
359683,165,1835
359684,165,1865
359685,165,1817
359686,165,1601
359687,165,1757
359688,165,1478
359689,165,1876
359691,165,1655
359693,165,1862
359694,165,1903
359696,165,1415
359697,165,1646
359698,165,1646
359699,165,1659
359700,165,1589
359702,165,1903
359703,165,1649
359705,165,1418
359706,165,1876
359707,165,1805
359708,165,1694
359709,165,1589
359710,165,1724
359711,165,1763
359712,165,1903
359713,165,1526
359714,165,1625
359715,165,1634
359716,165,1682
359718,165,1523
359719,165,1745
359720,165,1700
359721,165,1601
359723,165,1631
359724,165,1649
359725,165,1598
359726,165,1886
359727,165,1763
359728,165,1796
359729,165,1415
359730,165,1817
359731,165,1811
359732,165,1415
359733,165,1643
359734,165,1761
359735,165,1723
359736,165,1894
359737,165,1688
359738,165,1748
359739,165,1787
359740,165,1829
359741,165,1526
359742,165,1682
359743,165,1649
359744,165,1713
359746,165,1844
359747,165,1868
359748,165,1607
359749,165,1865
359750,165,1664
359751,165,1876
359752,165,1595
359753,165,1667
359754,165,1826
359755,165,1898
359756,165,1556
359757,165,1826
359758,165,1646
359759,165,1538
359760,165,1891
359761,165,1685
359762,165,1880
359763,165,1823
359764,165,1613
359765,165,1724
359766,165,1772
359767,165,1385
359768,165,1404
359769,165,1871
359770,165,1853
359771,165,1694
359772,165,1736
359773,165,1833
359774,165,1811
359775,165,1876
359776,165,1745
359777,165,1811
359778,165,1874
359779,165,1737
359780,165,1833
359781,165,1847
359782,165,1757
359783,165,1454
359784,165,1631
359785,165,1829
359786,165,1659
359787,165,1625
359788,165,1721
359789,165,1856
359790,165,1604
359791,165,1418
359793,165,1727
359796,165,1676
359797,165,1661
359799,165,1706
359800,165,1652
359801,165,1625
359802,165,1723
359803,165,1706
359804,165,1796
359805,165,1850
359806,165,1640
359807,165,1883
359808,165,1894
359809,165,1595
359810,165,1616
359811,165,1640
359812,165,1604
359813,165,1796
359814,165,1667
359815,165,1607
359816,165,1700
359817,165,1700
359818,165,1772
359820,165,1847
359821,165,1865
359822,165,1820
359823,165,1757
359824,165,1892
359825,165,1595
359826,165,1761
359827,165,1706
359829,165,1499
359830,165,1784
359831,165,1659
359832,165,1601
359833,165,1838
359834,165,1805
359835,165,1801
359836,165,1622
359837,165,1628
359838,165,1649
359839,165,1598
359840,165,1751
359841,165,1799
359842,165,1631
359843,165,1637
359844,165,1637
359845,165,1706
359846,165,1733
359847,165,1421
359849,165,1523
359850,165,1745
359851,165,1649
359853,165,1876
359854,165,1631
359855,165,1748
359856,165,1640
359857,165,1499
359858,165,1890
359859,165,1863
359860,165,1604
359861,165,1737
359862,165,1664
359863,165,1589
359864,165,1802
359865,165,1723
359866,165,1691
359867,165,1730
359868,165,1385
359869,165,1811
359870,165,1903
359873,165,1795
359874,165,1385
359875,165,1874
359876,165,1898
359877,165,1890
359878,165,1508
359879,165,1659
359880,165,1655
359881,165,1601
359882,165,1733
359883,165,1404
359884,165,1781
359885,165,1894
359886,165,1822
359888,165,1406
359889,165,1424
359890,165,1544
359891,165,1415
359892,165,1819
359893,165,1640
359894,165,1772
359895,165,1418
359896,165,1775
359897,165,1833
359898,165,1634
359899,165,1421
359900,165,1415
359901,165,1789
359902,165,1388
359903,165,1840
359904,165,1634
359905,165,1745
359906,165,1652
359907,165,1883
359908,165,1652
359909,165,1385
360093,165,1649
360094,165,1748
360095,165,1823
360096,165,1634
360097,165,1780
360098,165,1595
360099,165,1853
360100,165,1640
360101,165,1634
360102,165,1613
360103,165,1809
360104,165,1646
360105,165,1415
360106,165,1385
360107,165,1667
360108,165,1484
360109,165,1661
360110,165,1771
360111,165,1682
360112,165,1523
360113,165,1659
360114,165,1647
360115,165,1761
360116,165,1484
360117,165,1595
360118,165,1850
360119,165,1709
360122,165,1772
360123,165,1845
360124,165,1795
360125,165,1886
360126,165,1808
360127,165,1775
360128,165,1871
360129,165,1892
360130,165,1895
360131,165,1751
360132,165,1826
360133,165,1484
360135,165,1406
360136,165,1553
360137,165,1691
360138,165,1691
360139,165,1799
360140,165,1739
360141,165,1822
360142,165,1880
360143,165,1733
360144,165,1640
360145,165,1622
360146,165,1697
360147,165,1499
360148,165,1760
360149,165,1589
360150,165,1763
360151,165,1833
360152,165,1811
360153,165,1811
360154,165,1769
360155,165,1865
360156,165,1822
360157,165,1840
360158,165,1484
360159,165,1847
360161,165,1385
360162,165,1700
360163,165,1730
360164,165,1508
360165,165,1659
360166,165,1385
360167,165,1771
360168,165,1874
360169,165,1661
360170,165,1667
360171,165,1508
360172,165,1718
360173,165,1598
360174,165,1781
360175,165,1607
360176,165,1601
360177,165,1721
360179,165,1833
360180,165,1871
360181,165,1845
360182,165,1805
360184,165,1640
360185,165,1604
360186,165,1499
360187,165,1508
360188,165,1721
360189,165,1835
360190,165,1840
360191,165,1736
360192,165,1814
360193,165,1601
360194,165,1517
360196,165,1796
360197,165,1860
360198,165,1793
360199,165,1874
360200,165,1863
360201,165,1658
360202,165,1784
360203,165,1836
360204,165,1781
360205,165,1661
360206,165,1634
360207,165,1607
360209,165,1822
360210,165,1886
360211,165,1655
360212,165,1760
360213,165,1883
360214,165,1397
360215,165,1709
360216,165,1889
360217,165,1658
360218,165,1688
360219,165,1736
360220,165,1574
360221,165,1610
360222,165,1784
360223,165,1622
360224,165,1604
360225,165,1713
360226,165,1676
360227,165,1789
360228,165,1643
360229,165,1484
360230,165,1809
360232,165,1890
360233,165,1706
360234,165,1868
360235,165,1724
360236,165,1769
360237,165,1622
360238,165,1874
360239,165,1418
360240,165,1904
360241,165,1601
360242,165,1514
360243,165,1737
360244,165,1418
360245,165,1801
360246,165,1385
360247,165,1886
360248,165,1421
360249,165,1860
360250,165,1829
360251,165,1631
360252,165,1730
360253,165,1457
360254,165,1727
360255,165,1628
360256,165,1415
360257,165,1622
360258,165,1659
360259,165,1619
360260,165,1521
360261,165,1484
360262,165,1517
360263,165,1406
360264,165,1805
360265,165,1664
360266,165,1847
360267,165,1845
360268,165,1415
360269,165,1514
360270,165,1508
360271,165,1601
360273,165,1886
360274,165,1809
360275,165,1766
360277,165,1388
360278,165,1820
360279,165,1601
360280,165,1404
360282,165,1601
360283,165,1514
360284,165,1877
360285,165,1890
360286,165,1424
360287,165,1589
360288,165,1619
360289,165,1736
360290,165,1841
360291,165,1840
360292,165,1742
360293,165,1841
360294,165,1895
360295,165,1730
360296,165,1838
360297,165,1713
360298,165,1808
360299,165,1673
360300,165,1757
360301,165,1850
360302,165,1796
360303,165,1647
360304,165,1598
360305,165,1874
360306,165,1622
360307,165,1823
360308,165,1647
360310,165,1863
360311,165,1404
360312,165,1580
360313,165,1418
360314,165,1809
360315,165,1703
360316,165,1829
360317,165,1903
360318,165,1853
360319,165,1499
360320,165,1894
360321,165,1739
360323,165,1844
360324,165,1659
360325,165,1796
360326,165,1814
360327,165,1625
360328,165,1487
360329,165,1737
360330,165,1451
360331,165,1667
360332,165,1757
360333,165,1655
360334,165,1679
360335,165,1508
360336,165,1883
360338,165,1715
360339,165,1833
360340,165,1733
360341,165,1670
360342,165,1752
360343,165,1841
360344,165,1850
360345,165,1890
360346,165,1847
360348,165,1845
360349,165,1760
360350,165,1805
360351,165,1814
360352,165,1715
360353,165,1697
360354,165,1723
360355,165,1411
360356,165,1833
360357,165,1892
360358,165,1730
360359,165,1727
360360,165,1730
360361,165,1850
360363,165,1721
360364,165,1826
360365,165,1844
360367,165,1833
360368,165,1652
360369,165,1404
360371,165,1769
360372,165,1757
360373,165,1601
360374,165,1649
360375,165,1404
360376,165,1604
360377,165,1655
360378,165,1760
360380,165,1814
360381,165,1820
360383,165,1658
360384,165,1598
360385,165,1658
360386,165,1655
360387,165,1610
360388,165,1761
360389,165,1751
360390,165,1385
360391,165,1718
360392,165,1649
360393,165,1676
360394,165,1404
360395,165,1595
360396,165,1811
360397,165,1718
360398,165,1745
360400,165,1526
360402,165,1613
360403,165,1766
360404,165,1436
360405,165,1523
360406,165,1745
360409,165,1730
360410,165,1526
360411,165,1673
360412,165,1838
360413,165,1718
360415,165,1691
360416,165,1394
360417,165,1514
360418,165,1664
360419,165,1628
360420,165,1631
360421,165,1819
360422,165,1802
360423,165,1670
360424,165,1808
360425,165,1829
360426,165,1700
360427,165,1894
360428,165,1877
360429,165,1752
360430,165,1860
360432,165,1385
360433,165,1397
360434,165,1880
360435,165,1904
360436,165,1736
360437,165,1706
360438,165,1739
360439,165,1877
360440,165,1775
360441,165,1652
360442,165,1730
360443,165,1718
360445,165,1415
360446,165,1415
360447,165,1730
360448,165,1835
360449,165,1801
360450,165,1833
360451,165,1613
360452,165,1778
360453,165,1637
360454,165,1715
360455,165,1652
360457,165,1604
360458,165,1694
360459,165,1508
360460,165,1595
360461,165,1589
360463,165,1631
360464,165,1859
360465,165,1691
360466,165,1811
360467,165,1526
360469,165,1526
360470,165,1616
360471,165,1781
360472,165,1880
360473,165,1723
360474,165,1769
360475,165,1385
360476,165,1730
360477,165,1761
360478,165,1811
360479,165,1634
360480,165,1604
360481,165,1772
360482,165,1652
360483,165,1415
360484,165,1652
360485,165,1763
360486,165,1436
360487,165,1622
360488,165,1808
360489,165,1886
360490,165,1688
360492,165,1385
360493,165,1819
360494,165,1771
360495,165,1619
360496,165,1688
360497,165,1523
360498,165,1880
360499,165,1737
360500,165,1820
360501,165,1526
360502,165,1499
360503,165,1622
360504,165,1706
360507,165,1411
360508,165,1553
360509,165,1523
360510,165,1514
360511,165,1694
360512,165,1844
360513,165,1643
360514,165,1809
360516,165,1484
360517,165,1404
360518,165,1895
360519,165,1796
360520,165,1514
360522,165,1880
360523,165,1655
360524,165,1892
360525,165,1874
360526,165,1801
360527,165,1514
360528,165,1822
360529,165,1754
360530,165,1895
360531,165,1898
360532,165,1868
360533,165,1607
360534,165,1619
360535,165,1868
360536,165,1415
360537,165,1404
360538,165,1833
360539,165,1820
360540,165,1876
360541,165,1880
360542,165,1790
360543,165,1853
360544,165,1841
360545,165,1845
360546,165,1802
360547,165,1820
360548,165,1862
360549,165,1598
360550,165,1649
360551,165,1890
360552,165,1649
360553,165,1766
360554,165,1844
360555,165,1856
360556,165,1659
360557,165,1649
360558,165,1700
360559,165,1700
360560,165,1880
360561,165,1631
360562,165,1659
360563,165,1487
360564,165,1685
360565,165,1809
360566,165,1833
360567,165,1802
360568,165,1852
360569,165,1601
360570,165,1659
360571,165,1859
360572,165,1676
360573,165,1833
360574,165,1742
360575,165,1772
360576,165,1736
360577,165,1595
360578,165,1754
360579,165,1840
360580,165,1514
360581,165,1877
360582,165,1616
360584,165,1761
360585,165,1724
360586,165,1616
360587,165,1713
360588,165,1814
360590,165,1700
360591,165,1613
360592,165,1646
360593,165,1526
360594,165,1607
360595,165,1613
360596,165,1817
360597,165,1865
360598,165,1771
360599,165,1647
360600,165,1418
360601,165,1748
360602,165,1903
360603,165,1889
360604,165,1771
360605,165,1647
360606,165,1730
360607,165,1490
360608,165,1751
360609,165,1589
360611,165,1796
360612,165,1616
360613,165,1637
360614,165,1664
360615,165,1718
360616,165,1388
360617,165,1795
360618,165,1649
360619,165,1739
360620,165,1718
360621,165,1673
360622,165,1682
360623,165,1649
360624,165,1808
360625,165,1619
360626,165,1472
360628,165,1809
360629,165,1904
360631,165,1523
360632,165,1655
360633,165,1598
360634,165,1838
360635,165,1823
360636,165,1778
360637,165,1833
360638,165,1592
360639,165,1737
360640,165,1877
360641,165,1817
360642,165,1844
360643,165,1658
360644,165,1730
360645,165,1604
360646,165,1523
360647,165,1733
360648,165,1862
360649,165,1865
360650,165,1589
360651,165,1523
360652,165,1877
360653,165,1886
360654,165,1730
360655,165,1752
360656,165,1604
360657,165,1763
360658,165,1809
360659,165,1733
360661,165,1595
360662,165,1799
360663,165,1647
360664,165,1814
360665,165,1649
360666,165,1625
360667,165,1385
360668,165,1607
360669,165,1616
360670,165,1631
360671,165,1640
360672,165,1484
360674,165,1817
360675,165,1801
360676,165,1742
360677,165,1391
360678,165,1613
360679,165,1865
360680,165,1737
360681,165,1898
360682,165,1829
360683,165,1385
360684,165,1589
360685,165,1832
360686,165,1802
360687,165,1823
360688,165,1805
360689,165,1713
360690,165,1895
360691,165,1863
360693,165,1424
360694,165,1880
360695,165,1622
360696,165,1703
360697,165,1852
360699,165,1697
360702,165,1640
360703,165,1808
360704,165,1655
360705,165,1890
360706,165,1688
360707,165,1721
360708,165,1789
360709,165,1709
360710,165,1484
360711,165,1659
360712,165,1625
360713,165,1595
360714,165,1595
360715,165,1795
360716,165,1820
360717,165,1637
360718,165,1394
360719,165,1836
360720,165,1775
360721,165,1853
360722,165,1622
360723,165,1673
360725,165,1649
360726,165,1404
360727,165,1904
360728,165,1859
360729,165,1796
360730,165,1661
360732,165,1865
360733,165,1418
360734,165,1523
360735,165,1760
360736,165,1874
360737,165,1709
360738,165,1655
360739,165,1845
360740,165,1718
360741,165,1659
360742,165,1883
360743,165,1871
360744,165,1802
360745,165,1850
360746,165,1822
360747,165,1655
360748,165,1903
360749,165,1484
360750,165,1724
360751,165,1514
360752,165,1868
360753,165,1814
360754,165,1826
360755,165,1752
360756,165,1865
360757,165,1637
360758,165,1619
360759,165,1406
360760,165,1404
360761,165,1700
360762,165,1805
360763,165,1853
360764,165,1700
360765,165,1895
360766,165,1892
360767,165,1877
360768,165,1487
360770,165,1628
360771,165,1619
360772,165,1526
360773,165,1421
360774,165,1771
360775,165,1649
360776,165,1763
360777,165,1667
360778,165,1649
360779,165,1871
360780,165,1752
360781,165,1898
360782,165,1427
360783,165,1706
360784,165,1646
360785,165,1682
360786,165,1649
360787,165,1655
360788,165,1655
360789,165,1655
360790,165,1415
360791,165,1385
360792,165,1664
360793,165,1466
360794,165,1652
360795,165,1742
360796,165,1826
360797,165,1820
